都道府県名,地方公共団体名,施設名称,年間処理量,資源回収量,処理対象廃棄物,処理方式,施設の改廃,産業廃棄物の搬入の有無,リユース・リペア機能・内容,
栃木県,塩谷広域行政組合,エコパークしおや,1097.95,0,粗大ごみ,破砕,,無し,機能なし
栃木県,小山広域保健衛生組合,小山広域保健衛生組合リサイクルセンター粗大ごみ処理ライン,4918,1359,粗大ごみ・不燃ごみ・その他,破砕,,無し,修理・展示・販売
群馬県,前橋市,前橋市荻窪清掃工場,6909,3004,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
群馬県,前橋市,前橋市富士見クリーンステーション,1026,719,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
群馬県,高崎市,高浜クリーンセンター粗大ごみ処理施設,6687,1635,粗大ごみ・不燃ごみ,併用,,無し,機能なし
群馬県,高崎市,吉井クリーンセンター粗大ごみ処理施設,778,120,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
群馬県,桐生市,桐生市清掃センター粗大ごみ処理施設,5142,1711,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,機能なし
群馬県,伊勢崎市,伊勢崎市清掃リサイクルセンター21,5621,1832,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
群馬県,藤岡市,藤岡市清掃センター粗大ごみ破砕施設,1702,385,粗大ごみ・不燃ごみ,併用,,無し,修理・展示・販売
群馬県,安中市,碓氷川クリーンセンター粗大ごみ処理施設,990,511,粗大ごみ・不燃ごみ,併用,,無し,機能なし
群馬県,みなかみ町,奥利根アメニティパークリサイクルプラザ,1491,774,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,譲渡
群馬県,館林衛生施設組合,いたくらリサイクルセンター,1660,1406,粗大ごみ・不燃ごみ・資源ごみ,破砕,,無し,機能なし
群馬県,吾妻東部衛生施設組合,吾妻東部衛生センター粗大ごみ処理施設,902,665,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,機能なし
群馬県,西吾妻環境衛生施設組合,西吾妻環境衛生センタ-粗大ごみ・不燃ごみ処理施設,657,211,粗大ごみ・不燃ごみ,併用,,無し,機能なし
群馬県,渋川地区広域市町村圏振興整備組合,渋川地区広域圏清掃センター粗大ごみ処理施設,2268,669,粗大ごみ・不燃ごみ,併用,,無し,機能なし
群馬県,太田市外三町広域清掃組合,太田市外三町広域清掃組合リサイクルプラザ,9221,5341,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,修理・展示・販売
埼玉県,さいたま市,さいたま市クリーンセンター大崎第二工場,7004,1854,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,さいたま市,さいたま市西部環境センター,6139,991,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,さいたま市,さいたま市桜環境センター,6717,1802,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,川口市,川口市戸塚環境センター,5555.87,1138.22,粗大ごみ,破砕,,無し,機能なし
埼玉県,行田市,行田市粗大ごみ処理場,5225,411,粗大ごみ・不燃ごみ・その他,破砕,,無し,機能なし
